2026-06-18 13:33:11,133 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:11.133", "fix": null, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 0, "bytes": 0, "rtcm_age_s": null}}
2026-06-18 13:33:56,411 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:56.411", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753509, "lon": -114.00406819999999, "hMSL": 1218.867, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 98, "bytes": 10657, "rtcm_age_s": 2.066}}
2026-06-18 13:33:57,488 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:57.488", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675346499999996, "lon": -114.0040798, "hMSL": 1218.755, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 102, "bytes": 11133, "rtcm_age_s": 1.034}}
2026-06-18 13:33:58,581 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:58.581", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675341599999996, "lon": -114.0040937, "hMSL": 1218.6200000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 106, "bytes": 11609, "rtcm_age_s": 0.18}}
2026-06-18 13:33:59,697 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:59.697", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753376, "lon": -114.0041045, "hMSL": 1218.525, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 106, "bytes": 11609, "rtcm_age_s": 1.296}}
2026-06-18 13:34:00,778 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:00.777", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753327, "lon": -114.00411779999999, "hMSL": 1218.436, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 106, "bytes": 11609, "rtcm_age_s": 2.377}}
2026-06-18 13:34:01,809 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:01.808", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753286, "lon": -114.0041292, "hMSL": 1218.346, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 110, "bytes": 12085, "rtcm_age_s": 0.986}}
2026-06-18 13:34:02,825 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:02.825", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753244, "lon": -114.0041406, "hMSL": 1218.2450000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 114, "bytes": 12561, "rtcm_age_s": 0.42}}
2026-06-18 13:34:03,839 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:03.838", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753204, "lon": -114.00415249999999, "hMSL": 1218.1390000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 116, "bytes": 12598, "rtcm_age_s": 0.568}}
2026-06-18 13:34:04,840 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:04.839", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753165, "lon": -114.0041639, "hMSL": 1218.037, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 120, "bytes": 13074, "rtcm_age_s": 0.346}}
2026-06-18 13:34:09,667 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:09.666", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753146, "lon": -114.00417159999999, "hMSL": 1217.973, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 128, "bytes": 14026, "rtcm_age_s": 1.161}}
2026-06-18 13:34:10,780 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:10.779", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675319599999995, "lon": -114.00417329999999, "hMSL": 1217.964, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 132, "bytes": 14502, "rtcm_age_s": 0.228}}
2026-06-18 13:34:11,895 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:11.895", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675328, "lon": -114.00417619999999, "hMSL": 1217.962, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 132, "bytes": 14502, "rtcm_age_s": 1.343}}
2026-06-18 13:34:12,955 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:12.954", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753382, "lon": -114.00417709999999, "hMSL": 1217.938, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 136, "bytes": 14978, "rtcm_age_s": 0.397}}
2026-06-18 13:34:13,999 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:13.999", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675346399999995, "lon": -114.0041747, "hMSL": 1217.98, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 138, "bytes": 15015, "rtcm_age_s": 0.618}}
2026-06-18 13:34:15,063 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:15.063", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675354399999996, "lon": -114.004171, "hMSL": 1217.992, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 142, "bytes": 15491, "rtcm_age_s": 0.463}}
2026-06-18 13:34:16,102 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:16.101", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675362199999995, "lon": -114.0041684, "hMSL": 1218.02, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 142, "bytes": 15491, "rtcm_age_s": 1.501}}
2026-06-18 13:34:17,234 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:17.234", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753724, "lon": -114.0041672, "hMSL": 1218.025, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 146, "bytes": 15967, "rtcm_age_s": 0.854}}
2026-06-18 13:34:18,265 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:18.265", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753807, "lon": -114.0041665, "hMSL": 1218.026, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 146, "bytes": 15967, "rtcm_age_s": 1.885}}
2026-06-18 13:34:19,324 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:19.324", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753894, "lon": -114.00416519999999, "hMSL": 1218.019, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 150, "bytes": 16443, "rtcm_age_s": 0.499}}
2026-06-18 13:34:20,373 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:20.373", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753996, "lon": -114.0041638, "hMSL": 1218.0230000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 150, "bytes": 16443, "rtcm_age_s": 1.548}}
2026-06-18 13:34:21,449 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:21.449", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6754081, "lon": -114.00416349999999, "hMSL": 1218.0230000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 154, "bytes": 16919, "rtcm_age_s": 1.024}}
2026-06-18 13:34:22,620 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:22.619", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6754178, "lon": -114.00416279999999, "hMSL": 1218.037, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 158, "bytes": 17395, "rtcm_age_s": 0.264}}
2026-06-18 13:34:23,671 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:23.670", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675425999999995, "lon": -114.0041622, "hMSL": 1218.03, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 160, "bytes": 17432, "rtcm_age_s": 0.412}}
2026-06-18 13:34:24,721 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:24.720", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6754342, "lon": -114.0041615, "hMSL": 1218.028, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 164, "bytes": 17908, "rtcm_age_s": 0.306}}
2026-06-18 13:34:25,784 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:25.784", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6754445, "lon": -114.0041605, "hMSL": 1218.001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 164, "bytes": 17908, "rtcm_age_s": 1.369}}
2026-06-18 13:34:26,823 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:34:26.823", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675453, "lon": -114.00415989999999, "hMSL": 1218.0140000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 168, "bytes": 18384, "rtcm_age_s": 0.376}}
